year,sex,age,model,n,n_low,n_high,negll,converged,alpha,beta,nu,tau,mu1,mu2,sig1,sig2,w,lowc,highc,p_low_model,p_high_model,eta_year,lam,gmm_q,gmm_chi2,has_guv,wedge
1964,2,28,mixture,4647,536,1058,6967.926346282884,True,,,,,8.118561862173284,6.309377217147865,0.48306298752799604,1.1913011256247956,0.5171441838593024,200.0,3800.0,0.09561680933215146,0.23136388628716303,0.0,0.5,0.015843436203141353,147.24889607199574,1,-0.16855063546559312
1964,2,29,mixture,4601,521,1063,6878.878015276981,True,,,,,8.157160233247886,6.3821724058403335,0.4606868669713303,1.2140997532956774,0.4864193632043205,200.0,3800.0,0.09552738863663329,0.23956328318698086,0.0,0.5,0.014882478383429307,136.94856608431647,1,-0.14769606842539817
1964,2,30,mixture,4459,533,989,6667.423680252475,True,,,,,8.094704555325567,6.252010183945351,0.4951006104412366,1.2089799957050598,0.5277310840508335,200.0,3800.0,0.10158623485899611,0.22536143672500622,0.0,0.5,0.01941505836805625,173.14349052632565,1,-0.14092411944588376
1964,2,31,mixture,4230,481,952,6372.016720849257,True,,,,,8.119765929636864,6.370510835745952,0.4650814592493019,1.2139046257789776,0.4930087856994277,200.0,3800.0,0.09559212388995748,0.22627000091907296,0.0,0.5,0.0192178148135237,162.58271332241048,1,-0.12687220925625592
1964,2,32,mixture,4612,503,1087,6889.110708622971,True,,,,,8.137207711129948,6.386772730258411,0.4415377449442211,1.1792496892055933,0.497980188908245,200.0,3800.0,0.0893604586183692,0.2309441648532254,0.0,0.5,0.014584181736969359,134.52449234180537,1,-0.1013213031643825
1964,2,33,mixture,4567,479,1039,6779.219248528696,True,,,,,8.107554728283667,6.437708441419168,0.4494758273292023,1.188708472528436,0.5018053662701816,200.0,3800.0,0.08414625790682556,0.22368738053843307,0.0,0.5,0.015278311277661948,139.55209521016423,1,-0.056715784071366515
1964,2,34,mixture,4772,466,1108,6998.506212258379,True,,,,,8.101826904108314,6.416244282494086,0.4706352801403431,1.1885597050767553,0.5349195252493741,200.0,3800.0,0.08067375098488107,0.23341762376020217,0.0,0.5,0.016812444004725736,160.45796558110243,1,-0.10130318102722614
1964,2,35,mixture,4929,458,1175,7241.018003599896,True,,,,,8.115157719006708,6.4585010306828226,0.46646602368447276,1.187258674668939,0.5306287056720564,200.0,3800.0,0.07708776905026084,0.239307370597768,0.0,0.5,0.015575825812604024,153.54649086065047,1,-0.07755588741126856
1964,2,36,mixture,5090,525,1242,7530.875069050771,True,,,,,8.109087781695347,6.375292909677939,0.5026251485216148,1.2168891168887774,0.540360879297664,200.0,3800.0,0.08644523694692985,0.24221865627901995,0.0,0.5,0.01530051663457574,155.759259339981,1,-0.12188268310106763
1964,2,37,mixture,5318,496,1320,7763.794788698214,True,,,,,8.13569215577923,6.431582643963797,0.46658729259225185,1.1876678123144457,0.5508566639210026,200.0,3800.0,0.07635112156530814,0.2540204581653812,0.0,0.5,0.014371877701168167,152.85929122962463,1,-0.11580264641039821
1964,2,38,mixture,5377,476,1426,7769.01750742845,True,,,,,8.147793729630331,6.465041645447571,0.4841163392244482,1.1968644466165241,0.5688007918747786,200.0,3800.0,0.07107259348414491,0.2698093010558899,0.0,0.5,0.01758208821139829,189.07777662537723,1,-0.12018517288791333
1964,2,39,mixture,5598,481,1524,8034.445251313646,True,,,,,8.151547994189084,6.4639732223073265,0.4759311813360492,1.2133571480947687,0.572316850530275,200.0,3800.0,0.07200255683730136,0.27317290814166945,0.0,0.5,0.013181123245056891,147.57585585165694,1,-0.10642590012056716
1964,2,40,mixture,5879,470,1609,8344.809288245731,True,,,,,8.141199612851418,6.536584617652122,0.47645389483037964,1.2190922282112862,0.5838695101268765,200.0,3800.0,0.06444997576585063,0.27629260305602765,0.0,0.5,0.013307196307309293,156.46601418134267,1,-0.10005068253454968
1964,2,41,mixture,5685,442,1549,8108.329620814744,True,,,,,8.1525089544441,6.588074960362582,0.43313156706772643,1.1644788087640259,0.5569813932751386,200.0,3800.0,0.059373730963562375,0.2669316545940309,0.0,0.5,0.017550485661445285,199.54902197063288,1,-0.05321378016715159
1964,2,42,mixture,5769,468,1615,8128.532443226166,True,,,,,8.139280219895173,6.491160714793588,0.4707782450780822,1.188599473776888,0.5983063061845725,200.0,3800.0,0.06338439079326422,0.2753425065152295,0.0,0.5,0.01567046654653011,180.8058430138644,1,-0.06501474778850828
1964,2,43,mixture,5876,469,1691,8269.316052832386,True,,,,,8.147917116976505,6.4418781321199745,0.490454062574692,1.2030223864638367,0.618586587275887,200.0,3800.0,0.06518757995610809,0.28750065097957533,0.0,0.5,0.016147068465589415,189.7603486076068,1,-0.11351177856148871
1964,2,44,mixture,5974,453,1693,8396.308182264784,True,,,,,8.133725097381626,6.4231993395732845,0.4865414387084979,1.1972627176333268,0.6376879188707807,200.0,3800.0,0.06294286677184806,0.28559903516335716,0.0,0.5,0.014347731896282438,171.42670069678258,1,-0.0887101504600403
1964,2,45,mixture,5387,382,1561,7527.649816872785,True,,,,,8.14201032000637,6.4700551764565475,0.4870882913897121,1.1915365344449405,0.6414216478526523,200.0,3800.0,0.058344024561843344,0.29268925922193384,0.0,0.5,0.01339026883708238,144.26675645072555,1,-0.11437480467047509
1964,2,46,mixture,5561,383,1677,7707.000572140653,True,,,,,8.154266591341633,6.514179653751996,0.49640808464995756,1.187888849489301,0.6440040671740931,200.0,3800.0,0.05447599686873735,0.30236537388336715,0.0,0.5,0.01658286896772818,184.4346686590728,1,-0.10781323389793644
1964,2,47,mixture,5411,385,1606,7591.360982539778,True,,,,,8.173913237527419,6.614786827102,0.47594682723205184,1.2102527601688937,0.6060170115727553,200.0,3800.0,0.05450740464210731,0.3033381763920536,0.0,0.5,0.021606747741779217,233.82822406153468,1,-0.11989100468161824
1964,2,48,mixture,5389,333,1572,7337.084094918811,True,,,,,8.142844015785204,6.508631170823266,0.48440723544768394,1.1734134777445986,0.6667858282706768,200.0,3800.0,0.05037053045478038,0.3021464248458189,0.0,0.5,0.012765448322497118,137.58600201987394,1,-0.10635123874441385
1964,2,49,mixture,5415,325,1602,7361.366541766931,True,,,,,8.161842688972351,6.6733495912484635,0.4568806468850972,1.175769063608769,0.6207058884846867,200.0,3800.0,0.04593487073291842,0.3012317778616635,0.0,0.5,0.01210340826042257,131.07991146037642,1,-0.0948856024014612
1964,2,50,mixture,5632,363,1635,7683.227226356794,True,,,,,8.13918782643522,6.550229909862881,0.48816159547742843,1.197034785531932,0.6491136559339136,200.0,3800.0,0.051866743630823844,0.2976369735598033,0.0,0.5,0.008505394165781974,95.80475988336816,1,-0.10351058781356971
1964,2,51,mixture,5199,312,1544,7058.340706802984,True,,,,,8.144946006996866,6.589712162748621,0.46812350052100943,1.1726575499988736,0.6487625811010582,200.0,3800.0,0.04755504650413385,0.29855461611372547,0.0,0.5,0.014132717027832127,146.95199165539844,1,-0.08262338909093155
1964,2,52,mixture,5010,273,1563,6806.695427361075,True,,,,,8.146237879179996,6.67156195681523,0.4986698960708684,1.1880815977664465,0.6508105051770988,200.0,3800.0,0.04325451729204048,0.30794132554898995,0.0,0.5,0.011788970927126054,118.12548868980306,1,-0.08580616626590656
1964,2,53,mixture,4956,262,1513,6683.923803919647,True,,,,,8.155218209755699,6.680085625987168,0.45681693727752604,1.1459385054061362,0.6396252292745881,200.0,3800.0,0.041064001282952234,0.30232604705009963,0.0,0.5,0.0111622236742533,110.63996105919871,1,-0.041359842296426655
1964,2,54,mixture,4711,294,1480,6412.994018053425,True,,,,,8.14604855146662,6.617628086556692,0.48760445925787105,1.2723414617517974,0.6511288965166077,200.0,3800.0,0.052291452255163386,0.3095305662082143,0.0,0.5,0.010301835837547482,97.06389726137238,1,-0.08570288502136005
1964,2,55,mixture,4546,269,1450,6196.212397120874,True,,,,,8.181165828670473,6.65265445827285,0.4764918430713978,1.2089142835848685,0.6413056575530115,200.0,3800.0,0.047094651829125866,0.32146453225585964,0.0,0.5,0.012039780799037614,109.46568702484998,1,-0.1007767186104947
1964,2,56,mixture,4420,266,1391,5928.824062801819,True,,,,,8.023799218532933,7.524309655590042,0.4103461901994187,1.6460053757453914,0.38770339602717757,200.0,3800.0,0.05396172718313175,0.3178950596199468,0.0,0.0,nan,nan,0,nan
1964,2,57,mixture,4199,230,1290,5654.322019920666,True,,,,,8.056037153723498,7.284034354490013,0.5145720380749064,1.5284406692396093,0.4786499759601872,200.0,3800.0,0.050540405139162546,0.30981197542537436,0.0,0.0,nan,nan,0,nan
1964,2,58,mixture,3885,225,1193,5148.110441692289,True,,,,,8.001583909317304,7.545903672230189,0.39129682509198094,1.6492577226171778,0.3980265074695302,200.0,3800.0,0.052055591259433626,0.30945957652347555,0.0,0.0,nan,nan,0,nan
1964,2,59,mixture,3714,197,1126,5018.130280402976,True,,,,,8.067245133107876,7.172009593098631,0.5582837310836392,1.467425091565846,0.514018347147685,200.0,3800.0,0.04899993353907415,0.3067218408671099,0.0,0.0,nan,nan,0,nan
1964,2,60,mixture,3404,181,1018,4610.287019791552,True,,,,,8.034372135271886,7.441851801169501,0.42816691432353354,1.4873342078005367,0.36859465743878533,200.0,3800.0,0.04720714549038893,0.30179977412091075,0.0,0.0,nan,nan,0,nan
1964,2,61,mixture,3095,161,935,4166.009785133074,True,,,,,7.9813809430423905,7.625037242983096,0.3235210708731622,1.5171260871463554,0.28004793932596567,200.0,3800.0,0.04503988207606666,0.30487323393202936,0.0,0.0,nan,nan,0,nan
1964,2,62,mixture,2785,189,742,3911.6464570631965,True,,,,,7.898521279773521,6.347174600303439,0.8156698557474477,1.524332571550928,0.735800980734649,200.0,3800.0,0.06544171304518744,0.2758240002487459,0.0,0.0,nan,nan,0,nan
1964,2,63,mixture,2334,152,617,3335.902254166822,True,,,,,7.959013525877799,6.642835399994194,0.798728061468849,1.3764516087047178,0.6246672784227421,200.0,3800.0,0.06195006867867356,0.2716277402748179,0.0,0.0,nan,nan,0,nan
1964,2,64,mixture,2071,150,573,2995.570197857498,True,,,,,7.728620778901167,4.871362140587078,1.0686717761420248,1.9956407438421018,0.8939602754977114,200.0,3800.0,0.07226363999162794,0.2866298937555239,0.0,0.0,nan,nan,0,nan
1964,2,65,mixture,1685,144,399,2482.339722611085,True,,,,,7.544306501997739,6.069805528293408,1.011692435237416,2.5,0.8069794390480964,200.0,3800.0,0.08377786489575993,0.23482468958409855,0.0,0.0,nan,nan,0,nan
1964,2,66,mixture,1501,142,279,2241.6466892999074,True,,,,,7.271166469156892,6.741764227606267,0.9401282291796189,2.5,0.718764554818511,200.0,3800.0,0.09215205297297255,0.18540537572264532,0.0,0.0,nan,nan,0,nan
1964,2,67,mixture,1139,117,200,1672.6978470431545,True,,,,,7.121712279585555,7.000507160308911,1.519824795979003,0.2,0.8227684751628582,200.0,3800.0,0.09471721098752171,0.18954489170555017,0.0,0.0,nan,nan,0,nan
1964,2,68,mixture,1089,110,181,1579.4778041227946,True,,,,,7.103721109621725,7.00844366352622,1.4734189329466425,0.2,0.8148470522115024,200.0,3800.0,0.08981904035458749,0.17905827380963119,0.0,0.0,nan,nan,0,nan
1965,1,15,dpln,2177,1242,1,2063.7750594332424,True,2.6115592609673204,0.4610131841753696,6.180630211103319,0.2230147465187805,,,,,,200.0,3800.0,0.5689057584559631,0.0008147705226412283,0.0,0.0,nan,nan,0,nan
1965,1,16,dpln,6563,2717,5,7383.007178654397,True,3.469565363116289,0.6428566015086723,6.472900695550869,0.41822445360237914,,,,,,200.0,3800.0,0.4110334664548552,0.0009644330234915843,0.0,0.0,nan,nan,0,nan
1965,1,17,dpln,11157,2867,33,14263.979867798758,True,25.75141199652882,0.8283200561094032,7.0538106644119765,0.583601019252326,,,,,,200.0,3800.0,0.25421365126672435,0.0038570267656684587,0.0,0.0,nan,nan,0,nan
1965,1,18,dpln,15607,1924,249,20263.22464120569,True,14.369537086643936,0.9919743492056087,7.5056484789126054,0.4999231575092362,,,,,,200.0,3800.0,0.11843280364664094,0.018038992591598135,0.0,0.0,nan,nan,0,nan
1965,1,19,dpln,15314,1030,1485,20502.668440953756,True,2.388236452955705,1.1566214486706123,7.528865337213091,0.44959407177759053,,,,,,200.0,3800.0,0.05844685951622186,0.09881526387532025,0.0,0.0,nan,nan,0,nan
1965,1,20,dpln,13122,642,2403,17407.64178314675,True,1.7646341962022711,1.1690566575047956,7.694471936202197,0.3721030219645745,,,,,,200.0,3800.0,0.04015767472039659,0.1839396497856962,0.0,0.0,nan,nan,0,nan
1965,1,21,dpln,13303,529,3232,17141.82428297676,True,1.5044491639179456,1.1612934140260562,7.808637067585925,0.2542218627639024,,,,,,200.0,3800.0,0.03194644661971667,0.24314170805585134,0.0,0.0,nan,nan,0,nan
1965,1,22,dpln,14259,471,4635,17823.10129512036,True,2.179126749369846,1.1703438965129158,8.154001772043506,0.38673232011095965,,,,,,200.0,3800.0,0.025487093596373155,0.32209871420109515,0.0,0.0,nan,nan,0,nan
1965,1,23,dpln,13666,385,5844,16058.391259462529,True,1.05,1.1832464482313354,8.022404272044588,0.20997051714839443,,,,,,200.0,3800.0,0.01931121234273089,0.4288933983274583,0.0,0.0,nan,nan,0,nan
1965,1,24,dpln,12392,303,6427,13484.650977072582,True,1.05,1.180694379866652,8.215956136890684,0.20031024547143966,,,,,,200.0,3800.0,0.015446156107399902,0.5161396817726882,0.0,0.0,nan,nan,0,nan
1965,1,25,dpln,11608,254,6578,11952.879595739741,True,6.685835633027308,1.284328433553379,8.783649702938185,0.1239350404336813,,,,,,200.0,3800.0,0.009663907349252255,0.5758765022219687,0.0,0.5,0.005286299052016122,122.72671879160629,1,0.07084957585931263
1965,1,26,dpln,11140,222,6967,10693.41523651631,True,6.318723006610737,1.3380990619632267,8.844449689338678,0.13390337797304613,,,,,,200.0,3800.0,0.007291075519475933,0.6251214699089662,0.0,0.5,0.010560693353382616,235.2922479133647,1,0.05756070294826089
1965,1,27,dpln,11159,255,7459,10217.619000781611,True,6.022795591147626,1.3554994353259298,8.901744441871564,0.1053298914036378,,,,,,200.0,3800.0,0.006237086443736483,0.6624551025707499,0.0,0.5,0.012115537026759948,270.3945553632285,1,0.03950764980659198
1965,1,28,dpln,10900,249,7445,9750.192950145334,True,5.470582347263811,1.3793307867698184,8.902842055814299,0.0977127330375914,,,,,,200.0,3800.0,0.005585394603525603,0.6757514284070648,0.0,0.5,0.013296454175600629,289.8627010280937,1,0.056702380765148594
1965,1,29,dpln,10468,184,7400,8886.01307173601,True,5.0082708431395835,1.3587253749850465,8.990359664136285,0.11528668403294282,,,,,,200.0,3800.0,0.005277830572704016,0.7116430584869348,0.0,0.5,0.013022128139765112,272.63127473412237,1,-0.007725971376698912
1965,1,30,dpln,10483,162,7630,8439.567654854167,True,4.819826352775913,1.4354878024844209,8.978399526406648,0.10941102230918753,,,,,,200.0,3800.0,0.0039617363336849854,0.7286556612480715,0.0,0.5,0.011710587060292378,245.52416830609002,1,0.012658799110436523
1965,1,31,dpln,10400,176,7656,8327.586570262216,True,4.46353808875802,1.350312434613993,9.04757219367642,0.10519548738540573,,,,,,200.0,3800.0,0.0049080521947806694,0.7384070347550038,0.0,0.5,0.01176651904739515,244.74359618581911,1,-0.009509838540399777
1965,1,32,dpln,9955,160,7483,7802.022352171399,True,4.202563536787945,1.4568018051375056,8.920534114990588,0.11674540983093656,,,,,,200.0,3800.0,0.0038487525028914897,0.7193206006185298,0.0,0.5,0.022606006048019482,450.0855804160679,1,0.05481926922458328
1965,1,33,dpln,10526,185,7969,8131.767649089461,True,4.334710255253845,1.3482760566298373,9.108348104954814,0.10888717938749091,,,,,,200.0,3800.0,0.0045300662306635665,0.7599965890190783,0.0,0.5,0.012345075997957384,259.88853990899884,1,-0.060206357980969745
1965,1,34,dpln,10333,171,7922,7827.292962913854,True,4.384478267156991,1.3772002684617022,9.156168180753573,0.14473116643666722,,,,,,200.0,3800.0,0.0038245043747024607,0.7793647167535209,0.0,0.5,0.013994921757806495,289.219053046829,1,-0.08446390094694535
1965,1,35,dpln,10772,203,8270,8208.810140529886,True,3.897356631135373,1.2971087355554762,9.18016855285659,0.11502508941066915,,,,,,200.0,3800.0,0.004935269851481701,0.7750979725705252,0.0,0.5,0.017602768266456223,379.23403953253285,1,-0.07254156110439619
1965,1,36,dpln,10570,162,8224,7777.341241639299,True,330.1856813783173,1.3687558280273169,9.375800944237094,0.20087711552281362,,,,,,200.0,3800.0,0.003897511409486362,0.7806746463137335,0.0,0.5,0.027448799214341218,580.2676153911733,1,-0.08430765726010213
1965,1,37,dpln,10851,184,8414,8140.750014219493,True,3.790983009680663,1.3159873642590603,9.170924055472094,0.10420062779167472,,,,,,200.0,3800.0,0.004585387812628147,0.7790979973055158,0.0,0.5,0.019140218628078624,415.3810246665623,1,-0.07506195057244155
1965,1,38,dpln,11029,172,8640,8003.265421781269,True,3.409675270479267,1.3200228789257435,9.171663065946776,0.11577310124808605,,,,,,200.0,3800.0,0.004389799122658846,0.7859926658412826,0.0,0.5,0.015154859813143596,334.2858977583214,1,-0.0828708569133689
1965,1,39,dpln,10917,156,8540,7960.410229058354,True,417.4911303848021,1.3392997542383998,9.434674367432763,0.23751610662060765,,,,,,200.0,3800.0,0.004117828685305523,0.7875275496648957,0.0,0.5,0.029509834343225037,644.3177230499755,1,-0.1016328057306491
1965,1,40,dpln,10736,179,8299,8108.30606880106,True,3.2541704227595596,1.3121492740703384,9.124959152681349,0.1064153906872286,,,,,,200.0,3800.0,0.004747454243766823,0.7738605159955474,0.0,0.5,0.020314375935707712,436.190280091516,1,-0.04756467139017706
1965,1,41,dpln,10916,203,8515,8213.118912992863,True,3.3481211235413446,1.269440359466825,9.171515969597069,0.11940837083947978,,,,,,200.0,3800.0,0.005370826221884473,0.7743982150396763,0.0,0.5,0.013963973340667995,304.8614659734637,1,-0.07090041757048424
1965,1,42,dpln,10692,195,8251,8236.935905480901,True,3.838914183787155,1.3321709223398193,9.132021608348108,0.11449446283490752,,,,,,200.0,3800.0,0.004546442656813547,0.770284615451654,0.0,0.5,0.017642967925406632,377.2772261168954,1,0.0017120266033295386
1965,1,43,dpln,10441,175,7991,8068.813858587257,True,3.371670587602427,1.3000916998736904,9.127735547144397,0.10351097609346539,,,,,,200.0,3800.0,0.005013265586723273,0.7695282733232697,0.0,0.5,0.014341691246997223,299.483196619796,1,-0.026900420214787817
1965,1,44,dpln,11094,199,8548,8657.490035780773,True,170.44990918080296,1.3436022913596941,9.277232016510949,0.24968329559088928,,,,,,200.0,3800.0,0.00500329360687827,0.7385490482168506,0.0,0.5,0.03356982701445639,744.8473217967584,1,0.10099288860623022
1965,1,45,dpln,10534,200,8029,8359.619370813218,True,498.50541741584817,1.3813864841822938,9.22053232195223,0.2513535776540731,,,,,,200.0,3800.0,0.004698169449662984,0.7256057762594217,0.0,0.5,0.02622506279467588,552.5096229582315,1,0.14532368832571504
1965,1,46,dpln,9796,170,7416,7844.870662108167,True,3.1294529480499103,1.3401208362231145,8.969978792169817,0.10797486041547201,,,,,,200.0,3800.0,0.005161975782894438,0.7330067340730373,0.0,0.5,0.01636647235667297,320.6519264119368,1,0.10677851602986928
1965,1,47,dpln,9873,174,7449,7925.0157039404585,True,3.091731098605048,1.2563015047912467,9.105972019107103,0.10463175082920106,,,,,,200.0,3800.0,0.006000483953442845,0.7575141773971339,0.0,0.5,0.018286022955187973,361.0758092731417,1,-0.0217855139101232
1965,1,48,dpln,9382,165,7130,7426.614841199729,True,3.034711893172213,1.320217477462591,9.081883455758748,0.10207133719009985,,,,,,200.0,3800.0,0.004761262857766474,0.7677503801388037,0.0,0.5,0.01916285498783995,359.5718109918288,1,-0.03451335203162127
1965,1,49,dpln,9433,159,7028,7714.46344304588,True,4.183002761857399,1.347634678638671,9.06080213827984,0.24583029048871483,,,,,,200.0,3800.0,0.0050173551807600626,0.7346899201205079,0.0,0.5,0.022471990018299998,423.9565636852478,1,0.0313095449510901
1965,1,50,dpln,9196,157,6815,7495.8475925492385,True,3.068954790040013,1.3115983116020435,8.967122705893983,0.10036618329971189,,,,,,200.0,3800.0,0.0057464541755586586,0.7267180098140369,0.0,0.5,0.013124128597003383,241.37897315608623,1,0.07082800557833994
1965,1,51,dpln,9206,158,6734,7801.023855874674,True,3.1290905987597233,1.3338792332764167,8.95124956711283,0.10279894880537929,,,,,,200.0,3800.0,0.005416847508185984,0.7249260381638591,0.0,0.5,0.017430554335532467,320.9313664258238,1,0.09210429758396177
1965,1,52,dpln,8825,148,6426,7449.3298189944535,True,3.1433800732006336,1.297853384136548,8.957053463803868,0.09727093780113491,,,,,,200.0,3800.0,0.006181663978008327,0.7176810159378361,0.0,0.5,0.017170725416324317,303.0633035981242,1,0.08080525519144528
1965,1,53,dpln,8861,151,6394,7662.107499939331,True,3.1698395422570993,1.3121880526480432,8.938050871913786,0.1021126318736387,,,,,,200.0,3800.0,0.006015399027847609,0.7134307159011648,0.0,0.5,0.015346600415194814,271.9724525580825,1,0.06768638043616874
1965,1,54,dpln,8354,155,5959,7321.142810615825,True,2.769664068740625,1.2324049919660174,9.055625475420177,0.10667018037463312,,,,,,200.0,3800.0,0.006805870400417434,0.7436543240313871,0.0,0.5,0.022807119863326463,381.06135867645855,1,-0.10484246683538255
1965,1,55,dpln,8206,151,5815,7268.287084840116,True,3.6581456552883793,1.2165193503675318,9.186514304217935,0.2445776715795176,,,,,,200.0,3800.0,0.00692305074342488,0.7511573660572805,0.0,0.5,0.024850841748807063,407.85201478142153,1,-0.15973193039205186
1965,1,56,dpln,7889,155,5445,7171.009834511605,True,6.271631522735271,1.0692386015344921,9.572410599336644,1.0352890982644773,,,,,,200.0,3800.0,0.016326602806276413,0.6867164388638873,0.0,0.0,nan,nan,0,nan
1965,1,57,dpln,7616,156,5241,6954.135760913145,False,2.5151464959637058,1.0012366071298473,9.19199396645165,0.5151607669455868,,,,,,200.0,3800.0,0.016563236033453305,0.6867024258403694,0.0,0.0,nan,nan,0,nan
1965,1,58,dpln,7314,117,4954,6738.122122140836,True,499.99999999999983,1.0576797072499888,9.463632723240927,0.5583624562875528,,,,,,200.0,3800.0,0.014504490419455692,0.6770574767734959,0.0,0.0,nan,nan,0,nan
1965,1,59,dpln,6768,129,4553,6381.357580191742,True,12.069195244548059,1.3004347169193922,9.686817041678278,1.3792315004575049,,,,,,200.0,3800.0,0.014466512059118468,0.6967392504208273,0.0,0.0,nan,nan,0,nan
1965,1,60,dpln,6517,106,4294,6213.710228343482,True,71.23198878211895,1.0859973221254071,9.445579577981205,0.7157971074554575,,,,,,200.0,3800.0,0.014744175781075758,0.658852557512116,0.0,0.0,nan,nan,0,nan
1965,1,61,dpln,6061,113,3990,5802.928060973684,True,1.05,1.058004634929362,8.694113631954172,0.5006211190400145,,,,,,200.0,3800.0,0.015773084893885493,0.6581000887759678,0.0,0.0,nan,nan,0,nan
1965,1,62,dpln,5624,114,3455,5846.763484868691,True,85.90210945914215,1.0974348953107125,9.370355621843334,0.885907710710128,,,,,,200.0,3800.0,0.018153238947648812,0.6144346131099772,0.0,0.0,nan,nan,0,nan
1965,1,63,dpln,5225,149,3126,5762.612115801884,True,39.04034684479201,1.7437122665943388,9.257748813101614,1.5660560587472538,,,,,,200.0,3800.0,0.02250396531930083,0.6152512769280156,0.0,0.0,nan,nan,0,nan
1965,1,64,dpln,4360,140,2593,4885.533897817829,True,43.16832845116866,1.2152805090681869,9.357581723076956,1.307687969744631,,,,,,200.0,3800.0,0.024115344390998814,0.5985547584334089,0.0,0.0,nan,nan,0,nan
1965,1,65,dpln,4183,142,2059,5264.052424681219,True,8.212430327646636,1.2349788982905232,8.837771955382248,1.1971279420287528,,,,,,200.0,3800.0,0.03198668023892018,0.4918967777347202,0.0,0.0,nan,nan,0,nan
1965,1,66,dpln,3014,185,1253,4205.616142388351,True,1.05,1.2538947671370841,7.7491830721039765,1.1703189004013796,,,,,,200.0,3800.0,0.05683337112976297,0.4081933740101361,0.0,0.0,nan,nan,0,nan
1965,1,67,dpln,2524,176,965,3614.8564421576666,True,1.05,2.1333919220338577,7.28533393734286,1.30393635254909,,,,,,200.0,3800.0,0.06122006847194393,0.3692230336703932,0.0,0.0,nan,nan,0,nan
1965,1,68,dpln,2084,138,725,3020.7771673641055,True,1.05,1.4383110065700662,7.384452746241182,1.0792580084966503,,,,,,200.0,3800.0,0.06138887796256766,0.33154141648360413,0.0,0.0,nan,nan,0,nan
1965,1,69,dpln,1775,162,580,2628.1918962569825,True,1.05,1.072922571083329,7.466682888804494,0.9855193285561478,,,,,,200.0,3800.0,0.08255161261583008,0.3045572785207895,0.0,0.0,nan,nan,0,nan
1965,1,70,dpln,1557,123,512,2292.835462187086,True,1.05,2.3478340272061105,7.022078198245525,1.218188076305446,,,,,,200.0,3800.0,0.06871276755191205,0.30981069587951204,0.0,0.0,nan,nan,0,nan
1965,1,71,dpln,1285,115,334,1925.4802153600824,True,1.05,1.1971977085761847,7.148464378420689,0.816938267824853,,,,,,200.0,3800.0,0.08107740753286367,0.2287030825559183,0.0,0.0,nan,nan,0,nan
1965,1,72,dpln,1150,100,301,1700.6044062365377,True,1.05,1.019769073030914,7.346700752573454,0.6207567727502111,,,,,,200.0,3800.0,0.07673970302505938,0.23204301300389996,0.0,0.0,nan,nan,0,nan
1965,1,73,dpln,1004,96,262,1496.9466621455945,True,1.05,0.9047419187766819,7.483512419157574,0.6178869561288893,,,,,,200.0,3800.0,0.08696068578389184,0.2485978069912521,0.0,0.0,nan,nan,0,nan
1965,2,16,mixture,3223,1794,3,3140.523372641903,True,,,,,5.994748116234995,4.0,0.5474442018785852,1.4308738526050622,0.3673678970518631,200.0,3800.0,0.554771188923786,0.0009643490877229232,0.0,0.0,nan,nan,0,nan
1965,2,17,mixture,6622,2665,9,7814.384111133398,True,,,,,6.243350135035688,4.0,0.6936386749899494,1.3380266205552542,0.579490908320852,200.0,3800.0,0.4008727758623127,0.0014626919661516122,0.0,0.0,nan,nan,0,nan
1965,2,18,mixture,11207,2474,61,14912.19348939437,True,,,,,6.871255741267931,5.170055347418758,0.6439046494613951,1.0796485204948063,0.6077915721511234,200.0,3800.0,0.21907777566296593,0.01094949120110467,0.0,0.0,nan,nan,0,nan
1965,2,19,mixture,11361,1712,451,16377.07117343987,True,,,,,7.891406537052876,6.411108532677269,0.26069355489387447,1.1183757804178927,0.20938800283912326,200.0,3800.0,0.1263924143962819,0.0587193450295909,0.0,0.0,nan,nan,0,nan
1965,2,20,mixture,9464,1156,848,13634.607360572885,True,,,,,7.962897430186214,6.598685715239668,0.2612923520617844,1.2342728055332353,0.27951166751722567,200.0,3800.0,0.10522332374146505,0.10558324438219724,0.0,0.0,nan,nan,0,nan
1965,2,21,mixture,9260,1116,1211,13457.336488661284,True,,,,,8.00295137042501,6.749643459831361,0.25342666216991855,1.357039910192645,0.27651472906084745,200.0,3800.0,0.10304374675562583,0.14567299788235497,0.0,0.0,nan,nan,0,nan
1965,2,22,mixture,9493,974,1787,13676.50366715682,True,,,,,7.961627958647159,6.584714225377089,0.4881001609794565,1.4238020876541784,0.4834044729820925,200.0,3800.0,0.0946051039644704,0.19955459048011057,0.0,0.0,nan,nan,0,nan
1965,2,23,mixture,8546,859,2172,12342.514037002358,True,,,,,8.060106025079918,6.8819285150441525,0.46175328776849545,1.6059642084656165,0.4242640381839368,200.0,3800.0,0.09329607219318094,0.2611114037141078,0.0,0.0,nan,nan,0,nan
1965,2,24,mixture,7041,733,1780,10238.410328800332,True,,,,,8.069937317315404,6.916123796113635,0.4306116605433004,1.6140960308996422,0.3892975586315993,200.0,3800.0,0.09655185064370547,0.25949175414646475,0.0,0.0,nan,nan,0,nan
