sex,cohort,source,g0,g1,g2,g3,h_young,h_old,delta,g0_raw,g1_raw,g2_raw,g3_raw
female,2067,extrap_fwd,10.943018,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.739092,0.141943,-0.009056,0.000000
female,2068,extrap_fwd,10.954354,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.750428,0.141943,-0.009056,0.000000
female,2069,extrap_fwd,10.965689,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.761763,0.141943,-0.009056,0.000000
female,2070,extrap_fwd,10.977025,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.773099,0.141943,-0.009056,0.000000
female,2071,extrap_fwd,10.988360,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.784434,0.141943,-0.009056,0.000000
female,2072,extrap_fwd,10.999597,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.795671,0.141943,-0.009056,0.000000
female,2073,extrap_fwd,11.010834,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.806907,0.141943,-0.009056,0.000000
female,2074,extrap_fwd,11.022070,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.818144,0.141943,-0.009056,0.000000
female,2075,extrap_fwd,11.033406,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.829480,0.141943,-0.009056,0.000000
female,2076,extrap_fwd,11.044741,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.840815,0.141943,-0.009056,0.000000
female,2077,extrap_fwd,11.056077,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.852151,0.141943,-0.009056,0.000000
female,2078,extrap_fwd,11.067412,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.863486,0.141943,-0.009056,0.000000
female,2079,extrap_fwd,11.078649,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.874723,0.141943,-0.009056,0.000000
female,2080,extrap_fwd,11.089885,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.885959,0.141943,-0.009056,0.000000
female,2081,extrap_fwd,11.101122,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.897196,0.141943,-0.009056,0.000000
female,2082,extrap_fwd,11.112359,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.908433,0.141943,-0.009056,0.000000
female,2083,extrap_fwd,11.123595,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.919669,0.141943,-0.009056,0.000000
female,2084,extrap_fwd,11.134832,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.930906,0.141943,-0.009056,0.000000
female,2085,extrap_fwd,11.146069,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.942143,0.141943,-0.009056,0.000000
female,2086,extrap_fwd,11.157305,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.953379,0.141943,-0.009056,0.000000
female,2087,extrap_fwd,11.168542,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.964616,0.141943,-0.009056,0.000000
female,2088,extrap_fwd,11.179779,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.975852,0.141943,-0.009056,0.000000
female,2089,extrap_fwd,11.191015,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.987089,0.141943,-0.009056,0.000000
female,2090,extrap_fwd,11.202153,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,10.998227,0.141943,-0.009056,0.000000
female,2091,extrap_fwd,11.213291,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.009365,0.141943,-0.009056,0.000000
female,2092,extrap_fwd,11.224428,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.020502,0.141943,-0.009056,0.000000
female,2093,extrap_fwd,11.235566,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.031640,0.141943,-0.009056,0.000000
female,2094,extrap_fwd,11.246704,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.042778,0.141943,-0.009056,0.000000
female,2095,extrap_fwd,11.257842,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.053916,0.141943,-0.009056,0.000000
female,2096,extrap_fwd,11.268979,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.065053,0.141943,-0.009056,0.000000
female,2097,extrap_fwd,11.280117,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.076191,0.141943,-0.009056,0.000000
female,2098,extrap_fwd,11.291255,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.087329,0.141943,-0.009056,0.000000
female,2099,extrap_fwd,11.302393,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.098467,0.141943,-0.009056,0.000000
female,2100,extrap_fwd,11.313530,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.109604,0.141943,-0.009056,0.000000
female,2101,extrap_fwd,11.324668,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.120742,0.141943,-0.009056,0.000000
female,2102,extrap_fwd,11.335806,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.131880,0.141943,-0.009056,0.000000
female,2103,extrap_fwd,11.346944,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.143018,0.141943,-0.009056,0.000000
female,2104,extrap_fwd,11.358081,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.154155,0.141943,-0.009056,0.000000
female,2105,extrap_fwd,11.369219,0.112964,-0.009056,0.000000,-0.888833,-0.375009,0.033235,11.165293,0.141943,-0.009056,0.000000
