sex,cohort,source,g0,g1,g2,g3,g0_raw,g1_raw,g2_raw,g3_raw
male,2080,extrap_fwd,11.480337,0.166261,-0.067785,0.000000,11.040791,0.383172,-0.067785,0.000000
male,2081,extrap_fwd,11.491574,0.166261,-0.067785,0.000000,11.052027,0.383172,-0.067785,0.000000
male,2082,extrap_fwd,11.502810,0.166261,-0.067785,0.000000,11.063264,0.383172,-0.067785,0.000000
male,2083,extrap_fwd,11.514047,0.166261,-0.067785,0.000000,11.074501,0.383172,-0.067785,0.000000
male,2084,extrap_fwd,11.525284,0.166261,-0.067785,0.000000,11.085737,0.383172,-0.067785,0.000000
male,2085,extrap_fwd,11.536520,0.166261,-0.067785,0.000000,11.096974,0.383172,-0.067785,0.000000
male,2086,extrap_fwd,11.547757,0.166261,-0.067785,0.000000,11.108210,0.383172,-0.067785,0.000000
male,2087,extrap_fwd,11.558993,0.166261,-0.067785,0.000000,11.119447,0.383172,-0.067785,0.000000
male,2088,extrap_fwd,11.570230,0.166261,-0.067785,0.000000,11.130684,0.383172,-0.067785,0.000000
male,2089,extrap_fwd,11.581467,0.166261,-0.067785,0.000000,11.141920,0.383172,-0.067785,0.000000
male,2090,extrap_fwd,11.592605,0.166261,-0.067785,0.000000,11.153058,0.383172,-0.067785,0.000000
male,2091,extrap_fwd,11.603742,0.166261,-0.067785,0.000000,11.164196,0.383172,-0.067785,0.000000
male,2092,extrap_fwd,11.614880,0.166261,-0.067785,0.000000,11.175334,0.383172,-0.067785,0.000000
male,2093,extrap_fwd,11.626018,0.166261,-0.067785,0.000000,11.186471,0.383172,-0.067785,0.000000
male,2094,extrap_fwd,11.637155,0.166261,-0.067785,0.000000,11.197609,0.383172,-0.067785,0.000000
male,2095,extrap_fwd,11.648293,0.166261,-0.067785,0.000000,11.208747,0.383172,-0.067785,0.000000
male,2096,extrap_fwd,11.659431,0.166261,-0.067785,0.000000,11.219885,0.383172,-0.067785,0.000000
male,2097,extrap_fwd,11.670569,0.166261,-0.067785,0.000000,11.231022,0.383172,-0.067785,0.000000
male,2098,extrap_fwd,11.681706,0.166261,-0.067785,0.000000,11.242160,0.383172,-0.067785,0.000000
male,2099,extrap_fwd,11.692844,0.166261,-0.067785,0.000000,11.253298,0.383172,-0.067785,0.000000
male,2100,extrap_fwd,11.703982,0.166261,-0.067785,0.000000,11.264436,0.383172,-0.067785,0.000000
male,2101,extrap_fwd,11.715120,0.166261,-0.067785,0.000000,11.275573,0.383172,-0.067785,0.000000
male,2102,extrap_fwd,11.726257,0.166261,-0.067785,0.000000,11.286711,0.383172,-0.067785,0.000000
male,2103,extrap_fwd,11.737395,0.166261,-0.067785,0.000000,11.297849,0.383172,-0.067785,0.000000
male,2104,extrap_fwd,11.748533,0.166261,-0.067785,0.000000,11.308987,0.383172,-0.067785,0.000000
male,2105,extrap_fwd,11.759671,0.166261,-0.067785,0.000000,11.320124,0.383172,-0.067785,0.000000
female,1892,extrap_back,7.761930,0.154286,-0.012069,0.000000,7.484176,0.192906,-0.012069,0.000000
female,1893,extrap_back,7.783754,0.154286,-0.012069,0.000000,7.506000,0.192906,-0.012069,0.000000
female,1894,extrap_back,7.805578,0.154286,-0.012069,0.000000,7.527825,0.192906,-0.012069,0.000000
female,1895,extrap_back,7.827402,0.154286,-0.012069,0.000000,7.549649,0.192906,-0.012069,0.000000
female,1896,extrap_back,7.849227,0.154286,-0.012069,0.000000,7.571473,0.192906,-0.012069,0.000000
female,1897,extrap_back,7.871051,0.154286,-0.012069,0.000000,7.593297,0.192906,-0.012069,0.000000
female,1898,extrap_back,7.892875,0.154286,-0.012069,0.000000,7.615121,0.192906,-0.012069,0.000000
female,1899,extrap_back,7.914699,0.154286,-0.012069,0.000000,7.636946,0.192906,-0.012069,0.000000
female,1900,extrap_back,7.936523,0.154286,-0.012069,0.000000,7.658770,0.192906,-0.012069,0.000000
female,1901,extrap_back,7.958348,0.154286,-0.012069,0.000000,7.680594,0.192906,-0.012069,0.000000
female,1902,extrap_back,7.980172,0.154286,-0.012069,0.000000,7.702418,0.192906,-0.012069,0.000000
female,1903,extrap_back,8.001996,0.154286,-0.012069,0.000000,7.724242,0.192906,-0.012069,0.000000
female,1904,extrap_back,8.023820,0.154286,-0.012069,0.000000,7.746067,0.192906,-0.012069,0.000000
female,1905,extrap_back,8.045644,0.154286,-0.012069,0.000000,7.767891,0.192906,-0.012069,0.000000
female,1906,extrap_back,8.067469,0.154286,-0.012069,0.000000,7.789715,0.192906,-0.012069,0.000000
female,1907,extrap_back,8.089293,0.154286,-0.012069,0.000000,7.811539,0.192906,-0.012069,0.000000
female,1908,extrap_back,8.111117,0.154286,-0.012069,0.000000,7.833363,0.192906,-0.012069,0.000000
female,1909,extrap_back,8.132941,0.154286,-0.012069,0.000000,7.855188,0.192906,-0.012069,0.000000
female,1910,extrap_back,8.154765,0.154286,-0.012069,0.000000,7.877012,0.192906,-0.012069,0.000000
female,1911,extrap_back,8.176590,0.154286,-0.012069,0.000000,7.898836,0.192906,-0.012069,0.000000
female,1912,extrap_back,8.198414,0.154286,-0.012069,0.000000,7.920660,0.192906,-0.012069,0.000000
female,1913,extrap_back,8.220238,0.154286,-0.012069,0.000000,7.942484,0.192906,-0.012069,0.000000
female,1914,extrap_back,8.242062,0.154286,-0.012069,0.000000,7.964309,0.192906,-0.012069,0.000000
female,1915,extrap_back,8.263886,0.154286,-0.012069,0.000000,7.986133,0.192906,-0.012069,0.000000
female,1916,extrap_back,8.285711,0.154286,-0.012069,0.000000,8.007957,0.192906,-0.012069,0.000000
female,1917,extrap_back,8.307535,0.154286,-0.012069,0.000000,8.029781,0.192906,-0.012069,0.000000
female,1918,extrap_back,8.329359,0.154286,-0.012069,0.000000,8.051605,0.192906,-0.012069,0.000000
female,1919,extrap_back,8.351183,0.154286,-0.012069,0.000000,8.073430,0.192906,-0.012069,0.000000
