sex,cohort,source,g0,g1,g2,g3,g0_raw,g1_raw,g2_raw,g3_raw
female,1924,extrap_back,8.415545,0.206242,-0.018192,0.000000,8.038988,0.264455,-0.018192,0.000000
female,1925,extrap_back,8.437370,0.206242,-0.018192,0.000000,8.060812,0.264455,-0.018192,0.000000
female,1926,extrap_back,8.459194,0.206242,-0.018192,0.000000,8.082636,0.264455,-0.018192,0.000000
female,1927,extrap_back,8.481018,0.206242,-0.018192,0.000000,8.104460,0.264455,-0.018192,0.000000
female,1928,extrap_back,8.502842,0.206242,-0.018192,0.000000,8.126285,0.264455,-0.018192,0.000000
female,1929,extrap_back,8.524666,0.206242,-0.018192,0.000000,8.148109,0.264455,-0.018192,0.000000
female,1930,extrap_back,8.546491,0.206242,-0.018192,0.000000,8.169933,0.264455,-0.018192,0.000000
female,1931,extrap_back,8.568315,0.206242,-0.018192,0.000000,8.191757,0.264455,-0.018192,0.000000
female,1932,extrap_back,8.590139,0.206242,-0.018192,0.000000,8.213581,0.264455,-0.018192,0.000000
female,1933,extrap_back,8.611963,0.206242,-0.018192,0.000000,8.235406,0.264455,-0.018192,0.000000
female,1934,extrap_back,8.633787,0.206242,-0.018192,0.000000,8.257230,0.264455,-0.018192,0.000000
